archive_name,datetime,product,product_code,data_units
SNODAS_20050528.tar,2005-05-28,"Snow accumulation, 24-hour total",165738166 ,Kilograms per square meter / 10.000000
SNODAS_20050528.tar,2005-05-28,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",165738540 ,Kelvins
SNODAS_20050528.tar,2005-05-28,"Modeled snow layer thickness, total of snow layers",165736300 ,Meters / 1000.000000
SNODAS_20050528.tar,2005-05-28,"Modeled melt rate, bottom of snow layers, 24-hour total",165736583 ,Meters / 100000.000000
SNODAS_20050528.tar,2005-05-28,"Modeled blowing snow sublimation rate, 24-hour total",165737647 ,Meters / 100000.000000
SNODAS_20050528.tar,2005-05-28,"Modeled snowpack sublimation rate, 24-hour total",165737228 ,Meters / 100000.000000
SNODAS_20050412.tar,2005-04-12,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",160045832 ,Kelvins
SNODAS_20050412.tar,2005-04-12,"Modeled snow water equivalent, total of snow layers",160045876 ,Meters / 1000.000000
SNODAS_20050412.tar,2005-04-12,"Non-snow accumulation, 24-hour total",160045581 ,Kilograms per square meter / 10.000000
SNODAS_20050412.tar,2005-04-12,"Modeled blowing snow sublimation rate, 24-hour total",160044664 ,Meters / 100000.000000
SNODAS_20050412.tar,2005-04-12,"Snow accumulation, 24-hour total",160045150 ,Kilograms per square meter / 10.000000
SNODAS_20050412.tar,2005-04-12,"Modeled snow layer thickness, total of snow layers",160043361 ,Meters / 1000.000000
SNODAS_20050412.tar,2005-04-12,"Modeled snowpack sublimation rate, 24-hour total",160048173 ,Meters / 100000.000000
SNODAS_20050412.tar,2005-04-12,"Modeled melt rate, bottom of snow layers, 24-hour total",160047888 ,Meters / 100000.000000
SNODAS_20050605.tar,2005-06-05,"Modeled melt rate, bottom of snow layers, 24-hour total",166731798 ,Meters / 100000.000000
SNODAS_20050605.tar,2005-06-05,"Modeled snow water equivalent, total of snow layers",166726135 ,Meters / 1000.000000
SNODAS_20050605.tar,2005-06-05,"Modeled blowing snow sublimation rate, 24-hour total",166728738 ,Meters / 100000.000000
SNODAS_20050605.tar,2005-06-05,"Snow accumulation, 24-hour total",166729236 ,Kilograms per square meter / 10.000000
SNODAS_20050605.tar,2005-06-05,"Non-snow accumulation, 24-hour total",166729567 ,Kilograms per square meter / 10.000000
SNODAS_20050605.tar,2005-06-05,"Modeled snowpack sublimation rate, 24-hour total",166732008 ,Meters / 100000.000000
SNODAS_20050605.tar,2005-06-05,"Modeled snow layer thickness, total of snow layers",166725766 ,Meters / 1000.000000
SNODAS_20050605.tar,2005-06-05,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",166729667 ,Kelvins
SNODAS_20041207.tar,2004-12-07,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",144385621 ,Kelvins
SNODAS_20041207.tar,2004-12-07,"Modeled snowpack sublimation rate, 24-hour total",144388679 ,Meters / 100000.000000
SNODAS_20041207.tar,2004-12-07,"Non-snow accumulation, 24-hour total",144385613 ,Kilograms per square meter / 10.000000
SNODAS_20041207.tar,2004-12-07,"Modeled melt rate, bottom of snow layers, 24-hour total",144388105 ,Meters / 100000.000000
SNODAS_20041207.tar,2004-12-07,"Modeled blowing snow sublimation rate, 24-hour total",144384630 ,Meters / 100000.000000
SNODAS_20041207.tar,2004-12-07,"Snow accumulation, 24-hour total",144385415 ,Kilograms per square meter / 10.000000
SNODAS_20041207.tar,2004-12-07,"Modeled snow water equivalent, total of snow layers",144385623 ,Meters / 1000.000000
SNODAS_20041207.tar,2004-12-07,"Modeled snow layer thickness, total of snow layers",144382553 ,Meters / 1000.000000
SNODAS_20050530.tar,2005-05-30,"Snow accumulation, 24-hour total",165986754 ,Kilograms per square meter / 10.000000
SNODAS_20050530.tar,2005-05-30,"Modeled snow water equivalent, total of snow layers",165978797 ,Meters / 1000.000000
SNODAS_20050530.tar,2005-05-30,"Modeled snow layer thickness, total of snow layers",165978798 ,Meters / 1000.000000
SNODAS_20050530.tar,2005-05-30,"Non-snow accumulation, 24-hour total",165986763 ,Kilograms per square meter / 10.000000
SNODAS_20050530.tar,2005-05-30,"Modeled blowing snow sublimation rate, 24-hour total",165986749 ,Meters / 100000.000000
SNODAS_20050530.tar,2005-05-30,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",165986800 ,Kelvins
SNODAS_20050530.tar,2005-05-30,"Modeled melt rate, bottom of snow layers, 24-hour total",165989203 ,Meters / 100000.000000
SNODAS_20050530.tar,2005-05-30,"Modeled snowpack sublimation rate, 24-hour total",165989359 ,Meters / 100000.000000
SNODAS_20050314.tar,2005-03-14,"Modeled snow layer thickness, total of snow layers",156512730 ,Meters / 1000.000000
SNODAS_20050314.tar,2005-03-14,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",156527492 ,Kelvins
SNODAS_20050314.tar,2005-03-14,"Modeled blowing snow sublimation rate, 24-hour total",156527444 ,Meters / 100000.000000
SNODAS_20050314.tar,2005-03-14,"Modeled snowpack sublimation rate, 24-hour total",156527443 ,Meters / 100000.000000
SNODAS_20050314.tar,2005-03-14,"Snow accumulation, 24-hour total",156527445 ,Kilograms per square meter / 10.000000
SNODAS_20050314.tar,2005-03-14,"Modeled melt rate, bottom of snow layers, 24-hour total",156527442 ,Meters / 100000.000000
SNODAS_20050314.tar,2005-03-14,"Modeled snow water equivalent, total of snow layers",156520041 ,Meters / 1000.000000
SNODAS_20050314.tar,2005-03-14,"Non-snow accumulation, 24-hour total",156527452 ,Kilograms per square meter / 10.000000
SNODAS_20050117.tar,2005-01-17,"Modeled blowing snow sublimation rate, 24-hour total",149696344 ,Meters / 100000.000000
SNODAS_20050117.tar,2005-01-17,"Modeled snow layer thickness, total of snow layers",149695159 ,Meters / 1000.000000
SNODAS_20050117.tar,2005-01-17,"Snow accumulation, 24-hour total",149696947 ,Kilograms per square meter / 10.000000
SNODAS_20050117.tar,2005-01-17,"Modeled snowpack sublimation rate, 24-hour total",149700680 ,Meters / 100000.000000
SNODAS_20050117.tar,2005-01-17,"Non-snow accumulation, 24-hour total",149697598 ,Kilograms per square meter / 10.000000
SNODAS_20050117.tar,2005-01-17,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",149698251 ,Kelvins
SNODAS_20050117.tar,2005-01-17,"Modeled snow water equivalent, total of snow layers",149698501 ,Meters / 1000.000000
SNODAS_20050117.tar,2005-01-17,"Modeled melt rate, bottom of snow layers, 24-hour total",149695788 ,Meters / 100000.000000
SNODAS_20041127.tar,2004-11-27,"Non-snow accumulation, 24-hour total",143054429 ,Kilograms per square meter / 10.000000
SNODAS_20041127.tar,2004-11-27,"Modeled melt rate, bottom of snow layers, 24-hour total",143053517 ,Meters / 100000.000000
SNODAS_20041127.tar,2004-11-27,"Modeled blowing snow sublimation rate, 24-hour total",143053971 ,Meters / 100000.000000
SNODAS_20041127.tar,2004-11-27,"Modeled snowpack sublimation rate, 24-hour total",143053790 ,Meters / 100000.000000
SNODAS_20041127.tar,2004-11-27,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",143054473 ,Kelvins
SNODAS_20041127.tar,2004-11-27,"Modeled snow layer thickness, total of snow layers",143051252 ,Meters / 1000.000000
SNODAS_20041127.tar,2004-11-27,"Snow accumulation, 24-hour total",143054252 ,Kilograms per square meter / 10.000000
SNODAS_20041127.tar,2004-11-27,"Modeled snow water equivalent, total of snow layers",143052484 ,Meters / 1000.000000
SNODAS_20050209.tar,2005-02-09,"Modeled snow water equivalent, total of snow layers",152599240 ,Meters / 1000.000000
SNODAS_20050209.tar,2005-02-09,"Modeled snow layer thickness, total of snow layers",152596322 ,Meters / 1000.000000
SNODAS_20050209.tar,2005-02-09,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",152598863 ,Kelvins
SNODAS_20050209.tar,2005-02-09,"Modeled snowpack sublimation rate, 24-hour total",152597388 ,Meters / 100000.000000
SNODAS_20050209.tar,2005-02-09,"Non-snow accumulation, 24-hour total",152598653 ,Kilograms per square meter / 10.000000
SNODAS_20050209.tar,2005-02-09,"Snow accumulation, 24-hour total",152598575 ,Kilograms per square meter / 10.000000
SNODAS_20050209.tar,2005-02-09,"Modeled blowing snow sublimation rate, 24-hour total",152598049 ,Meters / 100000.000000
SNODAS_20050209.tar,2005-02-09,"Modeled melt rate, bottom of snow layers, 24-hour total",152596532 ,Meters / 100000.000000
SNODAS_20050702.tar,2005-07-02,"Modeled snowpack sublimation rate, 24-hour total",170037802 ,Meters / 100000.000000
SNODAS_20050702.tar,2005-07-02,"Modeled melt rate, bottom of snow layers, 24-hour total",170037109 ,Meters / 100000.000000
SNODAS_20050702.tar,2005-07-02,"Snow accumulation, 24-hour total",170039058 ,Kilograms per square meter / 10.000000
SNODAS_20050702.tar,2005-07-02,"Non-snow accumulation, 24-hour total",170039301 ,Kilograms per square meter / 10.000000
SNODAS_20050702.tar,2005-07-02,"Modeled snow layer thickness, total of snow layers",170031844 ,Meters / 1000.000000
SNODAS_20050702.tar,2005-07-02,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",170039458 ,Kelvins
SNODAS_20050702.tar,2005-07-02,"Modeled blowing snow sublimation rate, 24-hour total",170038407 ,Meters / 100000.000000
SNODAS_20050702.tar,2005-07-02,"Modeled snow water equivalent, total of snow layers",170031610 ,Meters / 1000.000000
SNODAS_20050717.tar,2005-07-17,"Modeled blowing snow sublimation rate, 24-hour total",171787679 ,Meters / 100000.000000
SNODAS_20050717.tar,2005-07-17,"Modeled snow layer thickness, total of snow layers",171782873 ,Meters / 1000.000000
SNODAS_20050717.tar,2005-07-17,"Modeled snow water equivalent, total of snow layers",171781032 ,Meters / 1000.000000
SNODAS_20050717.tar,2005-07-17,"Non-snow accumulation, 24-hour total",171788520 ,Kilograms per square meter / 10.000000
SNODAS_20050717.tar,2005-07-17,"Modeled snowpack sublimation rate, 24-hour total",171786995 ,Meters / 100000.000000
SNODAS_20050717.tar,2005-07-17,"Snow accumulation, 24-hour total",171788331 ,Kilograms per square meter / 10.000000
SNODAS_20050717.tar,2005-07-17,"Modeled melt rate, bottom of snow layers, 24-hour total",171786341 ,Meters / 100000.000000
SNODAS_20050717.tar,2005-07-17,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",171788697 ,Kelvins
SNODAS_20050610.tar,2005-06-10,"Modeled melt rate, bottom of snow layers, 24-hour total",167364735 ,Meters / 100000.000000
SNODAS_20050610.tar,2005-06-10,"Modeled blowing snow sublimation rate, 24-hour total",167361681 ,Meters / 100000.000000
SNODAS_20050610.tar,2005-06-10,"Non-snow accumulation, 24-hour total",167362623 ,Kilograms per square meter / 10.000000
SNODAS_20050610.tar,2005-06-10,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",167362627 ,Kelvins
SNODAS_20050610.tar,2005-06-10,"Modeled snow water equivalent, total of snow layers",167359073 ,Meters / 1000.000000
SNODAS_20050610.tar,2005-06-10,"Modeled snow layer thickness, total of snow layers",167358874 ,Meters / 1000.000000
SNODAS_20050610.tar,2005-06-10,"Modeled snowpack sublimation rate, 24-hour total",167364946 ,Meters / 100000.000000
SNODAS_20050610.tar,2005-06-10,"Snow accumulation, 24-hour total",167362342 ,Kilograms per square meter / 10.000000
SNODAS_20050206.tar,2005-02-06,"Modeled snowpack sublimation rate, 24-hour total",152247992 ,Meters / 100000.000000
SNODAS_20050206.tar,2005-02-06,"Modeled snow water equivalent, total of snow layers",152240704 ,Meters / 1000.000000
SNODAS_20050206.tar,2005-02-06,"Modeled melt rate, bottom of snow layers, 24-hour total",152247990 ,Meters / 100000.000000
SNODAS_20050206.tar,2005-02-06,"Non-snow accumulation, 24-hour total",152248001 ,Kilograms per square meter / 10.000000
SNODAS_20050206.tar,2005-02-06,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",152248005 ,Kelvins
SNODAS_20050206.tar,2005-02-06,"Modeled blowing snow sublimation rate, 24-hour total",152247993 ,Meters / 100000.000000
SNODAS_20050206.tar,2005-02-06,"Snow accumulation, 24-hour total",152247994 ,Kilograms per square meter / 10.000000
SNODAS_20050206.tar,2005-02-06,"Modeled snow layer thickness, total of snow layers",152240488 ,Meters / 1000.000000
SNODAS_20050603.tar,2005-06-03,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",166485416 ,Kelvins
SNODAS_20050603.tar,2005-06-03,"Non-snow accumulation, 24-hour total",166485407 ,Kilograms per square meter / 10.000000
SNODAS_20050603.tar,2005-06-03,"Modeled snowpack sublimation rate, 24-hour total",166485285 ,Meters / 100000.000000
SNODAS_20050603.tar,2005-06-03,"Modeled snow layer thickness, total of snow layers",166482069 ,Meters / 1000.000000
SNODAS_20050603.tar,2005-06-03,"Modeled blowing snow sublimation rate, 24-hour total",166485397 ,Meters / 100000.000000
SNODAS_20050603.tar,2005-06-03,"Modeled melt rate, bottom of snow layers, 24-hour total",166485182 ,Meters / 100000.000000
SNODAS_20050603.tar,2005-06-03,"Modeled snow water equivalent, total of snow layers",166480058 ,Meters / 1000.000000
SNODAS_20050603.tar,2005-06-03,"Snow accumulation, 24-hour total",166485402 ,Kilograms per square meter / 10.000000
SNODAS_20050202.tar,2005-02-02,"Snow accumulation, 24-hour total",151795184 ,Kilograms per square meter / 10.000000
SNODAS_20050202.tar,2005-02-02,"Non-snow accumulation, 24-hour total",151795247 ,Kilograms per square meter / 10.000000
SNODAS_20050202.tar,2005-02-02,"Modeled snow water equivalent, total of snow layers",151813233 ,Meters / 1000.000000
SNODAS_20050202.tar,2005-02-02,"Modeled blowing snow sublimation rate, 24-hour total",151795162 ,Meters / 100000.000000
SNODAS_20050202.tar,2005-02-02,"Modeled melt rate, bottom of snow layers, 24-hour total",151794235 ,Meters / 100000.000000
SNODAS_20050202.tar,2005-02-02,"Modeled snow layer thickness, total of snow layers",151798195 ,Meters / 1000.000000
SNODAS_20050202.tar,2005-02-02,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",151795258 ,Kelvins
SNODAS_20050202.tar,2005-02-02,"Modeled snowpack sublimation rate, 24-hour total",151794736 ,Meters / 100000.000000
SNODAS_20041118.tar,2004-11-18,"Modeled melt rate, bottom of snow layers, 24-hour total",141901598 ,Meters / 100000.000000
SNODAS_20041118.tar,2004-11-18,"Modeled snow water equivalent, total of snow layers",141899100 ,Meters / 1000.000000
SNODAS_20041118.tar,2004-11-18,"Non-snow accumulation, 24-hour total",141897580 ,Kilograms per square meter / 10.000000
SNODAS_20041118.tar,2004-11-18,"Modeled blowing snow sublimation rate, 24-hour total",141902312 ,Meters / 100000.000000
SNODAS_20041118.tar,2004-11-18,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",141903150 ,Kelvins
SNODAS_20041118.tar,2004-11-18,"Modeled snowpack sublimation rate, 24-hour total",141902078 ,Meters / 100000.000000
SNODAS_20041118.tar,2004-11-18,"Modeled snow layer thickness, total of snow layers",141898034 ,Meters / 1000.000000
SNODAS_20041118.tar,2004-11-18,"Snow accumulation, 24-hour total",141897160 ,Kilograms per square meter / 10.000000
SNODAS_20050719.tar,2005-07-19,"Modeled blowing snow sublimation rate, 24-hour total",172023488 ,Meters / 100000.000000
SNODAS_20050719.tar,2005-07-19,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",172023537 ,Kelvins
SNODAS_20050719.tar,2005-07-19,"Non-snow accumulation, 24-hour total",172023497 ,Kilograms per square meter / 10.000000
SNODAS_20050719.tar,2005-07-19,"Modeled snowpack sublimation rate, 24-hour total",172023484 ,Meters / 100000.000000
SNODAS_20050719.tar,2005-07-19,"Modeled snow water equivalent, total of snow layers",172015809 ,Meters / 1000.000000
SNODAS_20050719.tar,2005-07-19,"Modeled melt rate, bottom of snow layers, 24-hour total",172023431 ,Meters / 100000.000000
SNODAS_20050719.tar,2005-07-19,"Modeled snow layer thickness, total of snow layers",172015827 ,Meters / 1000.000000
SNODAS_20050719.tar,2005-07-19,"Snow accumulation, 24-hour total",172023489 ,Kilograms per square meter / 10.000000
SNODAS_20041228.tar,2004-12-28,"Modeled snow water equivalent, total of snow layers",147131673 ,Meters / 1000.000000
SNODAS_20041228.tar,2004-12-28,"Modeled snowpack sublimation rate, 24-hour total",147129578 ,Meters / 100000.000000
SNODAS_20041228.tar,2004-12-28,"Modeled snow layer thickness, total of snow layers",147128300 ,Meters / 1000.000000
SNODAS_20041228.tar,2004-12-28,"Snow accumulation, 24-hour total",147130660 ,Kilograms per square meter / 10.000000
SNODAS_20041228.tar,2004-12-28,"Modeled blowing snow sublimation rate, 24-hour total",147130170 ,Meters / 100000.000000
SNODAS_20041228.tar,2004-12-28,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",147131423 ,Kelvins
SNODAS_20041228.tar,2004-12-28,"Modeled melt rate, bottom of snow layers, 24-hour total",147129104 ,Meters / 100000.000000
SNODAS_20041228.tar,2004-12-28,"Non-snow accumulation, 24-hour total",147131192 ,Kilograms per square meter / 10.000000
